datetime_col,float_col,int_col,categorical_col,bool_col
2018-09-08 15:00:00,0.516223108612122,-47,Low,True
2018-09-08 16:00:00,0.6791577837898388,-69,Low,True
2018-09-08 17:00:00,0.6758435746047333,70,Off,False
2018-09-08 18:00:00,0.40767941999826307,12,Low,False
2018-09-08 19:00:00,0.7065980373400774,-1,Low,True
2018-09-08 20:00:00,0.553694807909804,-3,Low,True
2018-09-08 21:00:00,0.9299642955275744,-20,Medium,True
2018-09-08 22:00:00,0.8481563490261125,95,High,True
2018-09-08 23:00:00,0.22683082691619905,32,Low,True
2018-09-09 00:00:00,0.5887581150470749,-3,Medium,True
2018-09-09 01:00:00,0.5672683612738392,53,Low,True
2018-09-09 02:00:00,0.6938225376675468,-42,Low,False
2018-09-09 03:00:00,0.345602454414769,15,Low,True
2018-09-09 04:00:00,0.07044381127676413,11,Off,False
2018-09-09 05:00:00,0.7701771000855173,70,Medium,True
2018-09-09 06:00:00,0.5611939384719851,-32,Low,False
2018-09-09 07:00:00,0.41608760728434435,-80,Off,True
2018-09-09 08:00:00,0.06443942279388659,52,Off,False
2018-09-09 09:00:00,0.8964432966959551,-81,Off,False
2018-09-09 10:00:00,0.03127100839812469,52,Low,False
2018-09-09 11:00:00,0.6175300579751477,76,Low,True
2018-09-09 12:00:00,0.9072742200169664,16,Medium,True
2018-09-09 13:00:00,0.2927685355552414,69,Low,True
2018-09-09 14:00:00,0.7552430201044081,87,Low,False
2018-09-09 15:00:00,0.908144819398569,-19,Low,False
2018-09-09 16:00:00,0.9535442154165112,-7,Off,False
2018-09-09 17:00:00,0.9590065959155206,-92,Low,False
2018-09-09 18:00:00,0.04817042105822844,-38,Medium,True
2018-09-09 19:00:00,0.7679890114362914,-39,Low,True
2018-09-09 20:00:00,0.2634319363688393,54,Off,True
2018-09-09 21:00:00,0.8496791021183489,-92,Low,True
2018-09-09 22:00:00,0.3281605178219926,-72,Low,True
2018-09-09 23:00:00,0.8794241953205021,18,Low,False
2018-09-10 00:00:00,0.2639434110321438,23,High,True
2018-09-10 01:00:00,0.1541040285944969,76,High,False
2018-09-10 02:00:00,0.8025666383096305,47,Low,False
2018-09-10 03:00:00,0.6128963566660643,9,Low,False
2018-09-10 04:00:00,0.05314124547004151,-2,Low,False
2018-09-10 05:00:00,0.0702270039282803,63,Medium,True
2018-09-10 06:00:00,0.8278923152089899,99,High,False
2018-09-10 07:00:00,0.9472224472151063,-24,High,True
2018-09-10 08:00:00,0.7754811480736689,-81,Low,True
2018-09-10 09:00:00,0.575017899981201,64,Low,True
2018-09-10 10:00:00,0.43701515281463255,27,Low,False
2018-09-10 11:00:00,0.42209872589330966,14,Low,False
2018-09-10 12:00:00,0.2480531014083841,-11,Medium,True
2018-09-10 13:00:00,0.36191337278948454,-69,Low,True
2018-09-10 14:00:00,0.18607972022064223,17,Low,True
2018-09-10 15:00:00,0.20300332007240385,-46,Medium,True
2018-09-10 16:00:00,0.18209730561269666,-38,Medium,False
2018-09-10 17:00:00,0.48322729760358496,71,High,True
2018-09-10 18:00:00,0.5372939886350954,41,Off,False
2018-09-10 19:00:00,0.25387354083986846,93,Off,True
2018-09-10 20:00:00,0.2169674101499416,-84,Medium,False
2018-09-10 21:00:00,0.9455855262937369,-23,Low,False
2018-09-10 22:00:00,0.7995342771875651,56,Medium,True
2018-09-10 23:00:00,0.5072978935206626,-20,Off,False
2018-09-11 00:00:00,0.7264998995414866,-55,Off,True
2018-09-11 01:00:00,0.955386015595442,94,Off,False
2018-09-11 02:00:00,0.7747003005028938,-31,Off,False
2018-09-11 03:00:00,0.5020243821746697,2,Medium,True
2018-09-11 04:00:00,0.8255395692651952,27,Low,True
2018-09-11 05:00:00,0.17140973124302294,90,Medium,False
2018-09-11 06:00:00,0.3183101502459481,-23,Low,False
2018-09-11 07:00:00,0.923012575474105,18,Low,False
2018-09-11 08:00:00,0.2304118910180175,-17,High,True
2018-09-11 09:00:00,0.24416672330813782,0,Low,True
2018-09-11 10:00:00,0.4401601606980897,-72,Medium,False
2018-09-11 11:00:00,0.3119463337965579,97,Low,False
2018-09-11 12:00:00,0.1271430487517312,-74,Low,True
2018-09-11 13:00:00,0.8782506756079501,-29,Medium,True
2018-09-11 14:00:00,0.6949403968009725,-18,Off,True
2018-09-11 15:00:00,0.8810306182101106,-46,Low,False
2018-09-11 16:00:00,0.8212075439716113,-72,Low,False
2018-09-11 17:00:00,0.7108470370199068,-30,High,True
2018-09-11 18:00:00,0.5606491530169775,77,Off,False
2018-09-11 19:00:00,0.2946870824991401,14,Low,True
2018-09-11 20:00:00,0.32829156988089436,98,High,False
2018-09-11 21:00:00,0.7028317332576514,-34,Low,True
2018-09-11 22:00:00,0.028799194946464657,-94,High,True
2018-09-11 23:00:00,0.8699758446250984,-14,High,True
2018-09-12 00:00:00,0.6754628215777869,-11,Medium,False
2018-09-12 01:00:00,0.7407407804843626,21,Medium,True
2018-09-12 02:00:00,0.669619739957631,-12,Low,False
2018-09-12 03:00:00,0.39146191381863304,11,Low,False
2018-09-12 04:00:00,0.7524851065503799,-55,High,True
2018-09-12 05:00:00,0.3248194181519538,88,Low,False
2018-09-12 06:00:00,0.750353976683522,-90,Low,False
2018-09-12 07:00:00,0.9437270647852567,3,Low,False
2018-09-12 08:00:00,0.6974208475041506,65,Low,True
2018-09-12 09:00:00,0.1961361340277502,-72,Medium,False
2018-09-12 10:00:00,0.7710795600159168,-56,Off,True
2018-09-12 11:00:00,0.18450552499831108,-97,Low,True
2018-09-12 12:00:00,0.7218057473953565,21,Low,False
2018-09-12 13:00:00,0.7361262707152182,-44,Low,True
2018-09-12 14:00:00,0.21613231732005167,-12,Low,False
2018-09-12 15:00:00,0.9141467398864904,3,High,True
2018-09-12 16:00:00,0.09790968529714394,-90,Off,True
2018-09-12 17:00:00,0.052522406147034406,-7,Low,True
2018-09-12 18:00:00,0.28309219053053114,-47,Medium,False
2018-09-12 19:00:00,0.8815503793639434,30,High,True
2018-09-12 20:00:00,0.25051316801442836,93,Off,False
2018-09-12 21:00:00,0.11241274432993376,-59,Low,True
2018-09-12 22:00:00,0.3854260974998145,28,Medium,False
2018-09-12 23:00:00,0.18897163304451814,-20,Low,False
2018-09-13 00:00:00,0.48373331048778223,71,Low,False
2018-09-13 01:00:00,0.04033044328761204,95,Low,False
2018-09-13 02:00:00,0.3635269885446567,-40,High,False
2018-09-13 03:00:00,0.15573913524303684,-57,High,False
2018-09-13 04:00:00,0.5827807762704684,-25,Off,False
2018-09-13 05:00:00,0.26531421857706183,90,High,True
2018-09-13 06:00:00,0.40628960815367077,6,Medium,True
2018-09-13 07:00:00,0.2759210273024393,55,Low,False
2018-09-13 08:00:00,0.8544207329271669,-68,Low,False
2018-09-13 09:00:00,0.38094008084627673,-96,Off,False
2018-09-13 10:00:00,0.8482743644347028,51,Low,False
2018-09-13 11:00:00,0.8429590769035912,22,Off,False
2018-09-13 12:00:00,0.7365591903020128,37,Medium,True
2018-09-13 13:00:00,0.7075863300687738,-79,High,False
2018-09-13 14:00:00,0.4431038204219844,97,Low,True
2018-09-13 15:00:00,0.09548865300908127,16,Low,False
2018-09-13 16:00:00,0.46276446019660056,-89,Low,False
2018-09-13 17:00:00,0.6572957156058254,-87,Off,True
2018-09-13 18:00:00,0.05917745971439625,38,Low,False
2018-09-13 19:00:00,0.816237004129121,29,Medium,True
2018-09-13 20:00:00,0.24900928928851995,13,Off,True
2018-09-13 21:00:00,0.17074806317549018,-22,Low,False
2018-09-13 22:00:00,0.9087222166053484,-10,Low,False
2018-09-13 23:00:00,0.49088383466412644,53,Low,True
2018-09-14 00:00:00,0.641438217333156,11,Low,False
2018-09-14 01:00:00,0.2833732022494251,-84,Low,True
2018-09-14 02:00:00,0.758330989239466,-9,Medium,True
2018-09-14 03:00:00,0.6777634793921187,72,Low,False
2018-09-14 04:00:00,0.7454783421367697,-18,Medium,True
2018-09-14 05:00:00,0.8325259625023707,-18,Off,True
2018-09-14 06:00:00,0.27496620633954594,-17,High,False
2018-09-14 07:00:00,0.2437537492947046,-2,Low,False
2018-09-14 08:00:00,0.35596270573166344,-68,Off,False
2018-09-14 09:00:00,0.5959005859485157,-17,Off,False
2018-09-14 10:00:00,0.8681215885897744,77,Off,True
2018-09-14 11:00:00,0.03349166951793625,73,Off,True
2018-09-14 12:00:00,0.38460618582269057,46,Low,False
2018-09-14 13:00:00,0.8036470570831036,-95,Low,True
2018-09-14 14:00:00,0.28391084801602595,98,High,True
2018-09-14 15:00:00,0.6259901781764456,27,Medium,False
2018-09-14 16:00:00,0.5083448602734798,-38,Low,True
2018-09-14 17:00:00,0.08260397525713503,24,Medium,False
2018-09-14 18:00:00,0.9385943614458524,0,Medium,True
2018-09-14 19:00:00,0.0535628369758101,19,Off,False
2018-09-14 20:00:00,0.3890009159869996,-20,Low,True
2018-09-14 21:00:00,0.48495992118951703,-77,Medium,False
2018-09-14 22:00:00,0.1411051346633606,-20,Off,True
2018-09-14 23:00:00,0.006274399330000735,64,Off,True
2018-09-15 00:00:00,0.11407194902471018,-48,Off,False
2018-09-15 01:00:00,0.27236382999421493,70,Low,True
2018-09-15 02:00:00,0.9345663429993508,-21,Low,True
2018-09-15 03:00:00,0.9609909562982768,-79,Medium,True
2018-09-15 04:00:00,0.12445513412804687,-29,Low,True
2018-09-15 05:00:00,0.0389817177356081,-43,Medium,True
2018-09-15 06:00:00,0.42425168829660376,-98,Medium,False
2018-09-15 07:00:00,0.04538689143935126,68,Low,False
2018-09-15 08:00:00,0.9127020401689628,-73,Off,False
2018-09-15 09:00:00,0.15988699316429622,38,Off,False
2018-09-15 10:00:00,0.2196060800550207,-87,Low,True
2018-09-15 11:00:00,0.0702801184822488,-57,Low,False
2018-09-15 12:00:00,0.9312414267308781,-90,Low,False
2018-09-15 13:00:00,0.5784408864946289,-70,Low,True
2018-09-15 14:00:00,0.5614934031371431,28,Medium,True
2018-09-15 15:00:00,0.46501591951056875,-67,Off,False
2018-09-15 16:00:00,0.8724081763978029,81,Low,True
2018-09-15 17:00:00,0.4376085825621583,28,High,False
2018-09-15 18:00:00,0.5627158986921459,33,Low,False
2018-09-15 19:00:00,0.17212879284612426,-83,Low,False
2018-09-15 20:00:00,0.4619108768402125,-80,Low,True
2018-09-15 21:00:00,0.32028536935257323,0,Off,True
2018-09-15 22:00:00,0.27221065211261175,11,Medium,False
2018-09-15 23:00:00,0.46192411426039737,-60,Medium,False
2018-09-16 00:00:00,0.7632966425982253,51,Medium,False
2018-09-16 01:00:00,0.8363004619058877,56,Low,False
2018-09-16 02:00:00,0.5101877289114891,-49,Low,False
2018-09-16 03:00:00,0.6191560748516144,-82,Low,True
2018-09-16 04:00:00,0.9594152293084969,-26,Low,False
2018-09-16 05:00:00,0.48854670928992716,-40,Low,True
2018-09-16 06:00:00,0.09645839249177457,8,Low,True
2018-09-16 07:00:00,0.9278925641159322,47,Low,True
2018-09-16 08:00:00,0.2503141756768307,94,Low,False
2018-09-16 09:00:00,0.40156445067571966,-71,Medium,False
2018-09-16 10:00:00,0.8376411836651486,4,High,True
2018-09-16 11:00:00,0.8288763344403643,47,Low,False
2018-09-16 12:00:00,0.5589360513755318,3,Low,False
2018-09-16 13:00:00,0.30521115822262246,-41,Low,False
2018-09-16 14:00:00,0.15649017747973792,96,Low,True
2018-09-16 15:00:00,0.6458726893537192,33,High,False
2018-09-16 16:00:00,0.3759926923621961,-46,Low,False
2018-09-16 17:00:00,0.7302609787924357,26,Off,False
2018-09-16 18:00:00,0.5261032502158738,96,Low,True
2018-09-16 19:00:00,0.6816402753109578,-58,Low,False
2018-09-16 20:00:00,0.411302504678147,31,High,False
2018-09-16 21:00:00,0.11131853061246633,23,Medium,False
2018-09-16 22:00:00,0.5174346587717741,-84,Low,False
2018-09-16 23:00:00,0.1533523803790594,54,Medium,False
2018-09-17 00:00:00,0.07448106142795596,-98,Low,True
2018-09-17 01:00:00,0.2139867921954809,52,Off,True
2018-09-17 02:00:00,0.8404719316519873,-61,Medium,False
2018-09-17 03:00:00,0.6440720625769445,88,Off,True
2018-09-17 04:00:00,0.7038262155879207,24,Off,True
2018-09-17 05:00:00,0.025332339141835414,81,Low,False
2018-09-17 06:00:00,0.2720878707284716,36,Off,False
2018-09-17 07:00:00,0.25295957662634205,97,Low,False
2018-09-17 08:00:00,0.6603146488016077,49,Low,True
2018-09-17 09:00:00,0.9896106470005334,51,Off,True
2018-09-17 10:00:00,0.3881257280087048,-95,Low,True
2018-09-17 11:00:00,0.595883340400203,75,Medium,True
2018-09-17 12:00:00,0.7329612134097444,-8,Low,False
2018-09-17 13:00:00,0.11610367300533597,-18,Low,True
2018-09-17 14:00:00,0.1935810012613105,12,Low,True
2018-09-17 15:00:00,0.25650401016987,63,High,False
2018-09-17 16:00:00,0.3309859930373783,-12,Medium,True
2018-09-17 17:00:00,0.7745191502600993,65,High,False
2018-09-17 18:00:00,0.7356037461207241,-77,Low,True
2018-09-17 19:00:00,0.6097187277192447,38,Medium,False
2018-09-17 20:00:00,0.4704514781996989,-74,Low,True
2018-09-17 21:00:00,0.19642893303312126,52,Low,False
2018-09-17 22:00:00,0.8807027378135546,-64,Off,True
2018-09-17 23:00:00,0.28371262848889545,-48,Low,True
2018-09-18 00:00:00,0.2596069532536609,29,Medium,True
2018-09-18 01:00:00,0.8655533611516621,-85,Off,False
2018-09-18 02:00:00,0.38836317604580284,-32,Medium,False
2018-09-18 03:00:00,0.4240646227539999,66,Medium,False
2018-09-18 04:00:00,0.20377930332534344,78,Medium,False
2018-09-18 05:00:00,0.9604682014280143,-46,Medium,True
2018-09-18 06:00:00,0.9471956483786131,-51,Medium,False
2018-09-18 07:00:00,0.9490698546092287,-71,Low,True
2018-09-18 08:00:00,0.40744951509449123,72,Medium,True
2018-09-18 09:00:00,0.38936319361186356,98,Medium,False
2018-09-18 10:00:00,0.7974280208986109,90,Off,False
2018-09-18 11:00:00,0.7255990543040892,-96,Low,False
2018-09-18 12:00:00,0.602604888546533,-60,Low,False
2018-09-18 13:00:00,0.11623368520064659,11,Low,True
2018-09-18 14:00:00,0.753310831033401,-51,Medium,False
2018-09-18 15:00:00,0.40717040039408137,-16,Low,True
2018-09-18 16:00:00,0.39717647941542145,-28,Off,False
2018-09-18 17:00:00,0.40354528868357287,-98,Low,True
2018-09-18 18:00:00,0.8631501054279651,83,High,False
2018-09-18 19:00:00,0.1170440052474152,73,Low,False
2018-09-18 20:00:00,0.4589850421001037,13,Low,True
2018-09-18 21:00:00,0.23496698689488305,60,High,True
2018-09-18 22:00:00,0.8145234870423024,55,Low,True
2018-09-18 23:00:00,0.26243546135943063,-85,Medium,True
2018-09-19 00:00:00,0.7363288113163717,58,Off,True
2018-09-19 01:00:00,0.8598939498710199,-48,Off,True
2018-09-19 02:00:00,0.3421504277500337,-20,Off,True
2018-09-19 03:00:00,0.25821611017929935,99,Low,True
2018-09-19 04:00:00,0.9159607019742921,-87,Low,True
2018-09-19 05:00:00,0.5951409465944901,99,Off,False
2018-09-19 06:00:00,0.5069937066174438,10,High,True
2018-09-19 07:00:00,0.7106482359739064,27,Medium,False
2018-09-19 08:00:00,0.9439087794877972,-83,Low,False
2018-09-19 09:00:00,0.9492429818778568,-12,Low,True
2018-09-19 10:00:00,0.24695519955258838,-11,High,True
2018-09-19 11:00:00,0.7180477724470323,0,Off,False
2018-09-19 12:00:00,0.11450367191103383,-88,Medium,False
2018-09-19 13:00:00,0.20473528916891548,49,High,True
2018-09-19 14:00:00,0.14482804395108007,-1,Low,True
2018-09-19 15:00:00,0.893556354527558,-86,Off,False
2018-09-19 16:00:00,0.9612798227966817,77,Low,True
2018-09-19 17:00:00,0.9732188508607763,53,Low,True
2018-09-19 18:00:00,0.1473417158047593,82,Medium,True
2018-09-19 19:00:00,0.4661832643167134,39,Low,False
2018-09-19 20:00:00,0.868276724467061,96,Low,False
2018-09-19 21:00:00,0.6404628886717384,25,Medium,True
2018-09-19 22:00:00,0.775741591222767,54,Medium,True
2018-09-19 23:00:00,0.3670532619453426,-12,Off,False
2018-09-20 00:00:00,0.5453971170750674,6,Medium,False
2018-09-20 01:00:00,0.7838450427494614,-96,Low,True
2018-09-20 02:00:00,0.8025915020788602,96,Off,False
2018-09-20 03:00:00,0.5237720755338039,-51,Low,True
2018-09-20 04:00:00,0.9700296831226158,-59,Low,True
2018-09-20 05:00:00,0.6517147585861518,-14,Low,False
2018-09-20 06:00:00,0.1494770426612354,85,Low,False
2018-09-20 07:00:00,0.38485749051764473,-99,Low,True
2018-09-20 08:00:00,0.16614761290368307,68,Low,True
2018-09-20 09:00:00,0.17608574694148316,8,High,True
2018-09-20 10:00:00,0.840144123351902,60,Low,False
2018-09-20 11:00:00,0.8360476351786169,-35,Low,False
2018-09-20 12:00:00,0.7503328927841613,-37,Low,True
2018-09-20 13:00:00,0.9656228841190081,-60,Off,True
2018-09-20 14:00:00,0.4127041581500538,99,Low,True
2018-09-20 15:00:00,0.0691548479805636,-3,Low,False
2018-09-20 16:00:00,0.11021255551302855,-99,Medium,True
2018-09-20 17:00:00,0.6650783913073455,77,Low,True
2018-09-20 18:00:00,0.8348984234974787,-90,Off,True
2018-09-20 19:00:00,0.2163030817027961,-64,Low,True
2018-09-20 20:00:00,0.05609805974367954,40,Low,True
2018-09-20 21:00:00,0.6866466300913607,-98,Off,True
2018-09-20 22:00:00,0.504215856484882,-79,Low,True
2018-09-20 23:00:00,0.4341799779723754,5,Low,False
2018-09-21 00:00:00,0.4873761452072599,65,High,False
2018-09-21 01:00:00,0.4398487790428579,-94,Low,False
2018-09-21 02:00:00,0.07293465360006612,-17,High,True
2018-09-21 03:00:00,0.8386939115066134,45,Off,False
2018-09-21 04:00:00,0.2544832052186716,15,Medium,True
2018-09-21 05:00:00,0.20783949717099648,36,Low,True
2018-09-21 06:00:00,0.9516918083093434,30,Low,True
2018-09-21 07:00:00,0.32232824705868657,-70,Medium,False
2018-09-21 08:00:00,0.1447752424286003,-65,Low,False
2018-09-21 09:00:00,0.4017051557152569,-14,Low,True
2018-09-21 10:00:00,0.3939823280355518,-60,Low,True
2018-09-21 11:00:00,0.17249545731541704,24,Off,True
2018-09-21 12:00:00,0.4404297483473627,-38,Medium,False
2018-09-21 13:00:00,0.7438866512797392,76,Low,True
2018-09-21 14:00:00,0.2642913176543543,-92,Medium,False
2018-09-21 15:00:00,0.987460949092972,-55,Off,False
2018-09-21 16:00:00,0.9419191769841351,-18,Medium,True
2018-09-21 17:00:00,0.32195224843355463,98,Low,True
2018-09-21 18:00:00,0.010092937690186266,-98,Low,True
2018-09-21 19:00:00,0.2848161476077339,-35,Low,False
2018-09-21 20:00:00,0.6420949519159502,-85,High,True
2018-09-21 21:00:00,0.3656516225538152,-34,Low,False
2018-09-21 22:00:00,0.9453817565244614,48,Off,True
2018-09-21 23:00:00,0.2420727639093423,45,Medium,True
2018-09-22 00:00:00,0.22104691393047793,-86,High,True
2018-09-22 01:00:00,0.5543102328363834,-17,Low,False
2018-09-22 02:00:00,0.5971424148996181,-56,High,True
2018-09-22 03:00:00,0.18590173790446518,-18,Off,False
2018-09-22 04:00:00,0.05576989250859865,-90,Low,False
2018-09-22 05:00:00,0.5765974583457113,43,Low,False
2018-09-22 06:00:00,0.3256253322630144,95,Off,True
2018-09-22 07:00:00,0.2829968384246707,0,High,False
2018-09-22 08:00:00,0.6122216393340629,-63,Low,True
2018-09-22 09:00:00,0.2649811227074498,-67,Low,True
2018-09-22 10:00:00,0.6457095924269097,-8,Medium,True
2018-09-22 11:00:00,0.8166215541875165,-40,Medium,True
2018-09-22 12:00:00,0.8261863123926984,-83,Low,False
2018-09-22 13:00:00,0.18205056784482543,37,Medium,False
2018-09-22 14:00:00,0.9278303789622304,-25,Medium,True
2018-09-22 15:00:00,0.06549922384660933,27,Low,False
2018-09-22 16:00:00,0.9208359836196243,65,Low,True
2018-09-22 17:00:00,0.7687386803475929,-51,High,False
2018-09-22 18:00:00,0.5857478548005548,18,Off,True
2018-09-22 19:00:00,0.04231100392632137,17,Off,True
2018-09-22 20:00:00,0.7212296779913814,-40,Medium,True
2018-09-22 21:00:00,0.4620164583857074,-67,Off,True
2018-09-22 22:00:00,0.07065500553977622,20,High,False
2018-09-22 23:00:00,0.7687544846652534,3,Medium,True
2018-09-23 00:00:00,0.995388545547922,15,Off,False
2018-09-23 01:00:00,0.44170279814855407,13,Low,False
2018-09-23 02:00:00,0.3304469068847664,-99,Low,True
2018-09-23 03:00:00,0.4702567080419263,41,Off,False
2018-09-23 04:00:00,0.7678839973845376,-39,Medium,True
2018-09-23 05:00:00,0.9966087422944603,80,Medium,False
2018-09-23 06:00:00,0.8173231935561012,-74,Low,False
2018-09-23 07:00:00,0.1162450766056814,15,Off,True
2018-09-23 08:00:00,0.9375621589975025,49,High,True
2018-09-23 09:00:00,0.1479310093427154,-91,Low,False
2018-09-23 10:00:00,0.7623488220526524,94,Low,False
2018-09-23 11:00:00,0.031932224869143266,4,Off,False
2018-09-23 12:00:00,0.6109643288086504,97,Medium,False
2018-09-23 13:00:00,0.7876573891159635,-58,Low,False
2018-09-23 14:00:00,0.916933201153472,5,Low,False
2018-09-23 15:00:00,0.3604232049093067,86,Medium,True
2018-09-23 16:00:00,0.5182821592840886,14,Low,False
2018-09-23 17:00:00,0.3273054020705499,74,Low,True
2018-09-23 18:00:00,0.8695524736155531,-25,Medium,True
2018-09-23 19:00:00,0.5922080957592122,13,Off,True
2018-09-23 20:00:00,0.6028213227968188,81,Low,True
2018-09-23 21:00:00,0.6557718225506589,61,Off,True
2018-09-23 22:00:00,0.3949036286271769,-47,Low,True
2018-09-23 23:00:00,0.12311002686001238,-49,Low,False
2018-09-24 00:00:00,0.2800965763601816,-56,Off,True
2018-09-24 01:00:00,0.7846990852267665,29,Low,True
2018-09-24 02:00:00,0.7981754587446768,-48,High,True
2018-09-24 03:00:00,0.7098126849591906,-2,Low,True
2018-09-24 04:00:00,0.05325134717450164,64,Low,True
2018-09-24 05:00:00,0.3468442670862639,30,Low,True
2018-09-24 06:00:00,0.5978929525726023,92,Low,False
2018-09-24 07:00:00,0.27388864245184563,-97,Medium,False
2018-09-24 08:00:00,0.14857884316654957,-25,Low,False
2018-09-24 09:00:00,0.5610244115176133,82,Medium,True
2018-09-24 10:00:00,0.13939508886972485,37,Off,False
2018-09-24 11:00:00,0.11241689968300372,58,High,True
2018-09-24 12:00:00,0.6974516178282658,-81,Off,True
2018-09-24 13:00:00,0.5654969118261112,41,Medium,False
2018-09-24 14:00:00,0.5737559999419191,47,Off,False
2018-09-24 15:00:00,0.49742039633887747,-45,Off,True
2018-09-24 16:00:00,0.1824166739324542,37,Off,False
2018-09-24 17:00:00,0.9700499583986627,-10,Medium,False
2018-09-24 18:00:00,0.23407427424484906,-85,Low,False
2018-09-24 19:00:00,0.9784877396796916,38,Low,False
2018-09-24 20:00:00,0.3042705315344747,22,Low,False
2018-09-24 21:00:00,0.12772103016594227,95,Low,False
2018-09-24 22:00:00,0.12111428311617867,-85,Low,True
2018-09-24 23:00:00,0.535095643546071,-92,Low,True
2018-09-25 00:00:00,0.7257598074146473,-3,Low,False
2018-09-25 01:00:00,0.8434288804730774,-49,Low,False
2018-09-25 02:00:00,0.6909230653756838,21,High,True
2018-09-25 03:00:00,0.46699929833047615,33,Off,False
2018-09-25 04:00:00,0.22069485656051713,46,Off,True
2018-09-25 05:00:00,0.948822861157995,-32,Off,True
2018-09-25 06:00:00,0.3887874024396861,-36,Low,True
2018-09-25 07:00:00,0.9359066478517503,-83,Medium,False
2018-09-25 08:00:00,0.3685215509598089,-82,Medium,True
2018-09-25 09:00:00,0.21015296223299962,46,Off,False
2018-09-25 10:00:00,0.4493583499824674,-83,Low,False
2018-09-25 11:00:00,0.9598509602330934,4,Medium,True
2018-09-25 12:00:00,0.457150027661009,-91,Low,True
2018-09-25 13:00:00,0.8859739449664112,-4,Low,False
2018-09-25 14:00:00,0.9893632973504123,-31,Off,False
2018-09-25 15:00:00,0.27733130756732116,41,Low,True
2018-09-25 16:00:00,0.6555492556496282,65,High,False
2018-09-25 17:00:00,0.6023894201779177,-98,Low,False
2018-09-25 18:00:00,0.1830233854227722,-61,Low,True
2018-09-25 19:00:00,0.3397187847142116,-54,Off,True
2018-09-25 20:00:00,0.4078337433788235,6,Medium,True
2018-09-25 21:00:00,0.9556898748825577,-15,High,True
2018-09-25 22:00:00,0.9825932839725702,-26,Off,True
2018-09-25 23:00:00,0.30668711199054355,-41,Off,False
2018-09-26 00:00:00,0.11573213727190701,-80,Low,False
2018-09-26 01:00:00,0.5111016277654093,-83,Low,False
2018-09-26 02:00:00,0.4371915088405065,-55,Medium,True
2018-09-26 03:00:00,0.4220072184756324,-89,Low,True
2018-09-26 04:00:00,0.7342867773877667,-25,Off,True
2018-09-26 05:00:00,0.336740137361932,41,Low,True
2018-09-26 06:00:00,0.8897045633350077,-47,Low,False
2018-09-26 07:00:00,0.2278007921778804,3,Low,True
2018-09-26 08:00:00,0.19359603656940727,-85,Low,False
2018-09-26 09:00:00,0.5869017010214557,-93,Low,True
2018-09-26 10:00:00,0.11897469675771699,62,Low,True
2018-09-26 11:00:00,0.44710827312272405,-49,Low,True
2018-09-26 12:00:00,0.9900417792770162,71,Low,False
2018-09-26 13:00:00,0.8683114459752433,54,Off,True
2018-09-26 14:00:00,0.5213017250906412,81,High,True
2018-09-26 15:00:00,0.3138692821426736,-100,Off,False
2018-09-26 16:00:00,0.5379442854939276,55,High,False
2018-09-26 17:00:00,0.4980905935001937,-95,Medium,True
2018-09-26 18:00:00,0.3160113222127373,56,Low,True
2018-09-26 19:00:00,0.5449778591379846,3,High,True
2018-09-26 20:00:00,0.623670228115221,-59,Low,False
2018-09-26 21:00:00,0.9959376801540326,18,Low,True
2018-09-26 22:00:00,0.5788968632753237,48,Low,False
2018-09-26 23:00:00,0.003010647698217017,22,Medium,True
2018-09-27 00:00:00,0.4556323498166629,41,Low,False
2018-09-27 01:00:00,0.1572292215652472,-26,Medium,False
2018-09-27 02:00:00,0.6554083123604247,1,Off,True
2018-09-27 03:00:00,0.46677983723100025,62,Low,False
2018-09-27 04:00:00,0.7150774467441039,-21,Low,True
2018-09-27 05:00:00,0.5072102716689114,-89,Off,True
2018-09-27 06:00:00,0.21257065382537887,43,Low,False
2018-09-27 07:00:00,0.7678711742692257,-4,Low,False
2018-09-27 08:00:00,0.9233182040578468,-39,Medium,False
2018-09-27 09:00:00,0.6474008940137195,-7,Medium,False
2018-09-27 10:00:00,0.9451921264640806,30,Medium,False
2018-09-27 11:00:00,0.1649430433346012,-20,High,True
2018-09-27 12:00:00,0.6504864606246693,61,Low,False
2018-09-27 13:00:00,0.6833317656068136,-69,Medium,False
2018-09-27 14:00:00,0.3443618038760323,-26,Medium,True
2018-09-27 15:00:00,0.14116866257238248,-91,Low,True
2018-09-27 16:00:00,0.996960175864018,94,Medium,True
2018-09-27 17:00:00,0.13443565263949198,6,Low,False
2018-09-27 18:00:00,0.24197858271516692,-66,Low,False
2018-09-27 19:00:00,0.9632911966125579,1,Medium,False
2018-09-27 20:00:00,0.4136259209115736,68,Low,False
2018-09-27 21:00:00,0.9399194030067427,-97,Low,False
2018-09-27 22:00:00,0.6841048755384875,-98,Medium,True
2018-09-27 23:00:00,0.8399784552304799,51,Off,False
2018-09-28 00:00:00,0.7658416555298891,61,Low,True
2018-09-28 01:00:00,0.9358692043861034,84,Low,True
2018-09-28 02:00:00,0.39213453613453353,-91,Low,True
2018-09-28 03:00:00,0.6767324218270664,99,Off,False
2018-09-28 04:00:00,0.13869774569477533,56,Off,True
2018-09-28 05:00:00,0.8554709767793962,-83,Low,True
2018-09-28 06:00:00,0.3384811320029548,40,Off,False
2018-09-28 07:00:00,0.9548734249333205,-74,Medium,False
